hcode,hydrocode,varname,propval,proptext,propname,propcode,entity_type
,12106280,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106300,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106318,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106326,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12106330,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106332,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106338,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106348,aqbio_nt_total_icthy,16,,aqbio_nt_total_icthy,,dh_feature
,12106354,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12106362,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12106364,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12106370,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106378,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106388,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106396,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106400,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12106408,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106438,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106442,aqbio_nt_total_icthy,16,,aqbio_nt_total_icthy,,dh_feature
,12106476,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106510,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106528,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106584,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106586,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106588,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12106630,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12106632,aqbio_nt_total_icthy,20,,aqbio_nt_total_icthy,,dh_feature
,12106676,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106682,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12106700,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,12106712,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106714,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106744,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106770,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106806,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,12106832,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106868,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12106900,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12106904,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106912,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106922,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106942,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12106986,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12106992,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,12106998,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107010,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107032,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,12107034,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107066,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107072,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107112,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12107234,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,12107252,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107274,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107286,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107290,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12107292,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12107302,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12107312,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107350,aqbio_nt_total_icthy,12,,aqbio_nt_total_icthy,,dh_feature
,12107446,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12107486,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12107494,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12107496,aqbio_nt_total_icthy,21,,aqbio_nt_total_icthy,,dh_feature
,12107510,aqbio_nt_total_icthy,16,,aqbio_nt_total_icthy,,dh_feature
,12107522,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107528,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,12107530,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12107566,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107586,aqbio_nt_total_icthy,20,,aqbio_nt_total_icthy,,dh_feature
,12107592,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107630,aqbio_nt_total_icthy,18,,aqbio_nt_total_icthy,,dh_feature
,12107694,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12107698,aqbio_nt_total_icthy,15,,aqbio_nt_total_icthy,,dh_feature
,12107722,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151308,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151346,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151356,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151366,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12151376,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151380,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151386,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151388,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12151398,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151400,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151418,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12151420,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151442,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151444,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151448,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151450,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,12151454,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151458,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12151462,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151468,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151484,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151486,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151490,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12151508,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151514,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,12151522,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151526,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151528,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151530,aqbio_nt_total_icthy,27,,aqbio_nt_total_icthy,,dh_feature
,12151544,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151546,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151548,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151550,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151552,aqbio_nt_total_icthy,10,,aqbio_nt_total_icthy,,dh_feature
,12151560,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151562,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151564,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12151568,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151570,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151582,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151602,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12151604,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151606,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151610,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151622,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151624,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12151628,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151630,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151634,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151640,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151650,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151652,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151658,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12151662,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12151668,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151680,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151682,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151684,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151688,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151690,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,12151692,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151698,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151702,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12151704,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12151710,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151712,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12151718,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151724,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151734,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151738,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151754,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151760,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151768,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151770,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151772,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151778,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151780,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151784,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12151786,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151792,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151810,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151818,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151822,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151824,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151828,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151832,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151840,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151860,aqbio_nt_total_icthy,11,,aqbio_nt_total_icthy,,dh_feature
,12151862,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12151864,aqbio_nt_total_icthy,14,,aqbio_nt_total_icthy,,dh_feature
,12151866,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151868,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151872,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12151880,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151882,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12151884,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12151892,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151898,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12151904,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151912,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12151928,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12151936,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12151944,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12151950,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151960,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151962,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151970,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151978,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151984,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12151994,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152000,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152004,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152010,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152024,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152028,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152040,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152042,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152052,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152054,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152064,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12152068,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12152074,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152076,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152080,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152084,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152094,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152098,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152106,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12152118,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152124,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152130,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152136,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152138,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152142,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12152144,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152146,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152150,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12152154,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152162,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152172,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152176,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152178,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12152184,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152192,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152194,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152198,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152200,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152206,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12152232,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152236,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12152246,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152254,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12152256,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152276,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152288,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12152290,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152296,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152318,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152342,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152350,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152402,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152412,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12152414,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152416,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12152422,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152426,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152434,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152438,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12152440,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12152448,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152462,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,12152464,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152466,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152476,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152478,aqbio_nt_total_icthy,9,,aqbio_nt_total_icthy,,dh_feature
,12152488,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152490,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152554,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152558,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152566,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152570,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152714,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152716,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152718,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152720,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152728,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152746,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152750,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152766,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152772,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152778,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152782,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152786,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152792,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152796,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152820,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152822,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152824,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152834,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152840,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152842,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152848,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152850,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152852,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152860,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152862,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152866,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152868,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152872,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152876,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152884,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152902,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152912,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152914,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,12152918,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152920,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152926,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152928,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152938,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152940,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152942,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152946,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152950,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152952,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152954,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152956,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152958,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152964,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152966,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152970,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,12152976,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12152978,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152980,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152984,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152990,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12152992,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12152998,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153004,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,12153012,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153014,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153018,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153036,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153044,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12153058,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,12153064,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153078,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153080,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153092,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12153096,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
